Date,Close_BHP,Close_CBA,Close_RIO,Close_SHL,Close_SUN,Close_REA,Close_RHC,Close_IAG,Close_ASX,Close_STO,Close_QBE,Close_SYD,Close_BXB,Close_SCG,Close_NCM,Close_COL,Close_ALL,Close_AMC,Close_GMG,Close_WPL,Close_FMG,Close_TCL,Close_TLS,Close_WES,Close_MQG,Close_WOW,Close_ANZ,Close_NAB,Close_WBC,Close_CSL
2019-05-17,38.459999,72.830002,101.349998,26.450001,14.232749,87.720001,64.849998,8.03,76.110001,7.29,12.74,7.82,12.58,3.84,26.809999,12.93,27.09,16.6,13.71,37.200001,8.95,13.95,3.56,36.360001,119.93,34.18,25.85,23.92,25.41,206.509995
2019-05-20,38.209999,77.400002,102.400002,26.299999,14.366632,91.349998,69.580002,8.05,76.720001,7.34,12.78,7.51,12.5,3.85,26.780001,12.92,27.280001,16.469999,13.58,37.049999,9.22,13.76,3.54,36.709999,121.980003,34.82,27.860001,25.809999,27.75,206.369995
2019-05-21,37.939999,78.970001,101.269997,26.389999,14.490216,93.0,69.309998,8.1,77.099998,7.34,12.86,7.53,12.48,3.93,26.92,13.04,26.620001,16.57,13.82,37.02,9.0,13.74,3.59,36.66,123.139999,33.75,28.43,26.200001,28.5,206.240005
2019-05-22,38.07,79.0,101.699997,26.469999,14.521112,92.019997,68.599998,8.11,76.779999,7.36,12.84,7.52,12.39,3.89,26.719999,12.93,26.52,16.440001,13.71,37.400002,8.27,13.78,3.58,37.119999,121.589996,33.759998,28.379999,26.15,28.809999,206.679993
2019-05-23,37.32,78.150002,100.980003,26.139999,14.479917,91.400002,69.669998,8.23,77.459999,7.21,12.91,7.51,12.4,3.92,26.860001,12.87,28.4,16.379999,13.84,36.990002,8.35,13.86,3.6,37.700001,121.709999,33.610001,27.940001,25.780001,28.16,206.199997
2019-05-24,37.450001,78.18,101.25,26.129999,14.315139,90.620003,70.25,8.05,76.769997,6.98,12.64,7.61,12.17,3.91,26.780001,12.43,29.17,16.25,13.85,35.700001,8.22,13.8,3.62,37.630001,120.769997,32.700001,27.84,25.809999,28.120001,206.419998
2019-05-27,37.939999,77.639999,103.019997,26.35,14.006179,90.099998,70.639999,7.89,76.419998,6.98,12.32,7.67,12.19,3.92,26.9,12.5,29.219999,16.16,13.78,35.790001,8.45,13.85,3.53,37.84,120.800003,32.299999,27.82,25.83,27.92,206.649994
2019-05-28,38.599998,78.040001,105.309998,26.459999,13.820803,89.809998,69.699997,7.92,77.080002,7.07,11.88,7.57,12.18,3.93,26.73,12.57,29.68,16.209999,13.7,36.029999,8.46,13.95,3.56,37.950001,122.57,32.09,28.0,26.139999,27.870001,207.279999
2019-05-29,38.360001,77.889999,104.529999,26.209999,13.779608,90.0,69.349998,7.87,76.029999,6.96,11.77,7.39,12.13,3.87,26.75,12.58,28.99,16.1,13.5,36.060001,8.29,13.7,3.57,37.330002,121.220001,31.59,28.040001,26.4,27.74,204.5
2019-05-30,37.700001,78.199997,101.050003,26.059999,13.583934,88.5,69.190002,7.75,75.279999,6.85,11.78,7.32,12.16,3.79,26.559999,12.53,28.65,15.98,13.28,35.790001,7.98,13.69,3.63,36.959999,120.43,31.49,28.01,26.5,27.620001,203.570007
2019-05-31,37.759998,78.510002,100.300003,26.15,13.419155,88.980003,69.830002,7.65,75.75,6.74,11.67,7.41,12.11,3.8,27.209999,12.45,29.120001,16.48,13.4,35.419998,8.05,13.93,3.65,37.049999,120.309998,31.370001,27.879999,26.49,27.440001,205.490005
2019-06-03,36.810001,77.910004,97.110001,26.09,13.244078,89.449997,70.059998,7.5,75.010002,6.58,11.28,7.44,12.08,3.79,28.209999,12.54,28.280001,16.120001,13.59,34.57,7.76,14.03,3.59,36.75,116.0,31.18,27.540001,26.33,27.08,204.630005
2019-06-04,37.310001,78.419998,98.559998,25.610001,13.233779,88.309998,69.169998,7.4,75.199997,6.66,11.28,7.42,12.31,3.78,28.309999,12.65,28.450001,16.18,13.67,34.099998,7.81,14.3,3.66,37.0,114.349998,31.48,27.76,26.43,27.25,203.070007
2019-06-05,37.540001,79.389999,99.510002,25.68,13.295571,89.769997,69.580002,7.44,76.309998,6.65,11.39,7.4,12.54,3.72,27.950001,12.74,28.969999,16.129999,13.55,34.200001,7.95,14.32,3.65,37.209999,116.860001,31.190001,28.01,26.639999,27.620001,201.330002
2019-06-06,37.049999,79.720001,96.720001,26.120001,13.480947,89.709999,70.110001,7.5,78.150002,6.72,11.53,7.44,12.68,3.79,28.280001,12.65,29.200001,15.77,14.0,34.060001,7.73,14.23,3.69,37.959999,117.25,31.33,28.16,26.75,27.83,200.860001
2019-06-07,37.84,80.0,98.0,26.48,13.594232,90.349998,70.529999,7.59,79.290001,6.79,11.67,7.6,12.73,3.84,28.57,12.94,29.51,15.77,14.29,34.639999,7.85,14.26,3.72,37.650002,119.209999,31.51,28.370001,26.9,27.98,203.800003
2019-06-11,38.700001,80.949997,100.550003,27.08,13.717816,92.629997,71.459999,7.67,80.849998,6.87,11.83,7.76,13.09,3.84,28.389999,12.99,30.52,15.77,14.43,35.150002,8.1,14.68,3.75,38.560001,121.150002,32.049999,28.65,27.219999,28.299999,212.5
2019-06-12,39.75,79.870003,102.410004,27.1,13.789907,92.660004,71.309998,7.73,80.900002,6.91,11.98,7.74,12.94,3.79,28.940001,13.21,30.17,16.0,14.4,35.040001,8.61,14.55,3.77,38.25,121.0,32.200001,28.26,27.01,28.040001,207.839996
2019-06-13,39.560001,80.419998,101.849998,27.43,13.923789,92.57,71.25,7.81,81.769997,6.82,12.09,7.79,13.04,3.78,29.25,13.17,30.629999,16.059999,14.59,34.369999,8.35,14.67,3.84,36.279999,122.160004,32.400002,28.43,27.0,28.129999,212.639999
2019-06-14,40.299999,79.769997,105.339996,27.5,13.769309,92.760002,71.669998,7.79,81.0,7.0,12.23,7.74,12.97,3.76,30.120001,13.01,30.620001,15.65,14.65,35.029999,8.8,14.51,3.87,35.66,122.089996,32.290001,28.219999,26.73,27.879999,212.869995
2019-06-17,40.16,80.190002,103.860001,27.059999,13.769309,92.400002,71.519997,7.8,81.099998,6.9,12.29,7.73,13.02,3.74,29.92,12.77,30.9,15.71,14.57,34.959999,8.47,14.56,3.8,35.779999,123.379997,32.299999,28.280001,26.66,27.98,211.419998
2019-06-18,40.16,81.449997,103.699997,27.09,13.707518,93.639999,71.5,7.92,81.839996,6.88,11.93,7.74,13.03,3.8,30.26,13.21,30.98,15.6,14.83,35.09,8.52,14.73,3.81,36.419998,123.300003,32.619999,28.280001,26.719999,28.08,215.199997
2019-06-19,40.98,82.300003,105.709999,27.65,13.903192,95.43,72.580002,8.04,82.269997,7.04,12.09,7.92,13.0,3.81,30.540001,13.78,31.209999,15.59,14.86,35.900002,8.76,14.95,3.84,36.279999,125.379997,32.75,28.67,26.83,28.33,218.149994
2019-06-20,40.849998,82.889999,101.470001,27.85,14.057672,96.639999,72.760002,8.18,83.330002,7.1,12.15,8.27,13.02,3.82,31.780001,13.83,31.309999,15.51,15.01,36.25,8.72,15.34,3.86,36.650002,127.330002,33.119999,28.879999,26.959999,28.4,219.460007
2019-06-21,41.029999,82.239998,101.540001,27.639999,13.975283,96.220001,71.919998,8.11,82.709999,7.2,12.14,8.28,12.91,3.85,32.0,13.42,31.059999,15.54,15.08,37.110001,8.87,15.26,3.78,36.41,126.0,32.990002,28.540001,26.85,28.23,212.5
2019-06-24,41.200001,82.699997,101.730003,27.530001,13.913491,95.75,72.0,8.18,82.459999,7.2,11.9,8.31,12.87,3.9,32.119999,13.11,30.950001,15.78,15.31,37.16,8.82,15.25,3.84,36.419998,126.620003,33.0,28.68,26.940001,28.33,213.490005
2019-06-25,41.240002,82.379997,102.379997,27.5,13.851699,96.199997,72.080002,8.2,83.230003,7.18,11.75,8.32,12.78,3.94,32.299999,13.06,30.809999,15.96,15.5,36.970001,8.73,15.19,3.86,36.630001,126.309998,33.25,28.450001,26.85,28.280001,214.369995
2019-06-26,41.16,82.190002,103.160004,27.34,13.820803,95.25,72.480003,8.17,83.150002,7.17,11.72,8.34,12.85,3.91,32.029999,13.22,30.74,16.34,15.38,37.07,8.7,15.29,3.82,36.27,126.18,33.240002,28.15,26.700001,28.040001,215.820007
2019-06-27,41.950001,83.0,106.260002,27.25,14.006179,95.970001,72.720001,8.23,82.93,7.2,11.78,8.15,12.96,3.97,31.99,13.33,30.870001,16.450001,15.25,37.150002,9.18,14.97,3.86,36.59,125.699997,33.389999,28.379999,26.75,28.139999,215.190002
2019-06-28,41.16,82.779999,103.760002,27.1,13.872296,96.040001,72.239998,8.26,82.370003,7.08,11.83,8.04,12.88,3.84,31.950001,13.35,30.719999,16.190001,15.03,36.360001,9.02,14.74,3.85,36.16,125.389999,33.23,28.209999,26.719999,28.360001,215.0
2019-07-01,41.68,82.32,104.75,27.139999,13.851699,97.760002,73.559998,8.36,83.379997,7.19,11.87,8.08,12.75,3.88,31.26,13.23,29.84,16.200001,15.22,36.560001,9.15,14.7,3.83,36.099998,127.25,33.02,28.280001,26.799999,28.370001,216.559998
2019-07-02,42.040001,81.050003,106.449997,27.24,13.851699,98.68,73.800003,8.37,84.040001,7.2,11.75,8.09,12.64,3.92,31.469999,13.37,29.959999,16.32,15.16,36.740002,9.18,14.67,3.81,36.139999,127.120003,32.93,27.870001,26.49,27.93,218.009995
2019-07-03,42.080002,80.949997,107.050003,27.299999,14.088568,97.709999,72.739998,8.5,84.589996,6.9,11.84,8.16,12.74,3.98,32.0,13.65,29.809999,16.68,15.63,35.860001,9.4,15.06,3.86,36.41,127.330002,33.82,27.790001,26.620001,27.9,217.25
2019-07-04,41.849998,81.57,106.199997,27.360001,13.872296,98.889999,72.599998,8.46,85.949997,6.86,12.03,8.2,12.65,4.05,32.349998,13.65,29.709999,16.58,15.73,35.779999,9.2,15.13,3.86,36.419998,128.889999,34.060001,28.16,26.889999,28.25,221.119995
2019-07-05,41.290001,82.260002,103.93,27.65,14.006179,100.0,73.57,8.56,87.449997,6.92,12.09,8.27,12.36,4.13,32.049999,13.75,29.139999,16.620001,16.07,36.200001,8.8,15.32,3.88,37.150002,129.789993,34.310001,28.15,26.969999,28.35,224.649994
2019-07-08,40.560001,81.279999,102.910004,27.16,13.831101,98.330002,71.989998,8.43,85.610001,6.9,11.92,8.09,12.26,4.05,31.780001,13.65,29.280001,16.370001,15.46,36.080002,8.85,15.12,3.85,37.049999,128.520004,33.919998,27.879999,26.75,28.02,221.300003
2019-07-09,41.029999,80.970001,104.349998,27.42,13.831101,97.330002,72.5,8.5,86.410004,6.84,11.91,7.99,12.31,4.05,31.360001,13.92,29.1,16.139999,15.53,36.080002,8.93,15.18,3.88,37.07,127.739998,34.139999,27.690001,26.68,27.889999,220.0
2019-07-10,40.959999,81.239998,103.669998,27.57,13.759011,98.989998,73.290001,8.53,86.489998,6.85,11.91,8.09,12.35,4.03,31.49,14.03,29.66,15.77,15.47,36.02,8.89,15.38,3.87,37.459999,128.009995,34.490002,27.530001,26.860001,27.870001,220.190002
2019-07-11,41.23,81.239998,104.510002,27.65,13.635427,98.650002,73.599998,8.53,87.18,6.93,11.84,8.1,12.23,3.97,32.150002,13.89,29.959999,15.62,15.51,36.040001,8.77,15.41,3.9,37.580002,127.019997,34.380001,27.32,27.120001,27.98,221.740005
2019-07-12,40.970001,81.519997,103.550003,27.620001,13.635427,99.639999,73.629997,8.5,86.610001,6.97,11.93,7.97,12.24,3.9,31.83,13.97,29.52,15.8,15.36,35.830002,8.78,15.25,3.89,37.759998,127.510002,34.23,27.27,27.17,28.02,221.0
2019-07-15,41.0,81.059998,103.910004,27.66,13.61483,98.0,72.260002,8.43,86.050003,7.08,11.8,7.85,12.15,3.85,31.99,13.84,29.1,15.71,15.22,35.830002,8.84,14.92,3.81,37.869999,126.910004,34.099998,27.0,27.030001,27.809999,221.360001
2019-07-16,41.16,80.849998,103.25,27.700001,13.553038,98.099998,72.5,8.38,86.019997,7.09,11.66,7.87,12.22,3.9,31.85,13.86,29.190001,15.64,15.28,35.060001,8.99,14.85,3.74,38.029999,126.5,34.060001,26.99,26.84,27.66,222.589996
2019-07-17,41.740002,81.32,103.199997,27.9,13.573635,97.449997,71.839996,8.48,87.089996,7.04,11.73,8.01,12.3,3.93,31.83,14.01,29.57,15.56,15.12,34.950001,8.8,15.0,3.79,38.41,128.210007,34.299999,27.190001,26.940001,27.68,224.080002
2019-07-18,41.119999,81.379997,102.360001,27.82,13.501544,97.459999,72.32,8.43,86.779999,6.92,11.69,7.94,12.47,3.93,32.23,13.96,29.610001,15.8,15.14,34.0,8.65,14.99,3.81,38.119999,126.699997,34.080002,27.120001,26.92,27.58,224.429993
2019-07-19,41.060001,82.089996,102.32,27.91,13.573635,97.559998,73.089996,8.45,87.349998,6.85,11.8,8.13,12.49,3.95,33.150002,13.93,29.709999,15.92,15.17,33.599998,8.7,15.09,3.84,38.450001,127.290001,34.330002,27.379999,27.51,27.879999,224.779999
2019-07-22,41.34,81.849998,103.169998,27.530001,13.573635,96.099998,71.800003,8.46,83.169998,6.9,11.73,7.98,12.33,3.89,33.919998,13.72,29.719999,15.61,14.95,33.650002,8.9,15.02,3.8,38.48,127.419998,34.5,27.370001,27.559999,27.84,221.809998
2019-07-23,41.580002,81.550003,102.760002,27.52,13.573635,96.0,71.529999,8.49,85.849998,6.97,11.69,8.13,12.42,3.89,33.77,13.83,30.0,15.4,15.17,33.950001,8.78,15.07,3.81,38.889999,128.880005,34.650002,27.43,27.860001,27.92,222.929993
2019-07-24,41.330002,82.349998,100.510002,27.870001,13.800205,97.989998,71.919998,8.63,86.639999,7.0,11.88,8.17,12.65,3.91,34.02,13.98,30.469999,15.5,15.26,34.169998,8.73,15.27,3.86,39.299999,129.309998,34.93,27.65,28.33,28.389999,223.339996
2019-07-25,40.59,83.0,96.290001,28.15,14.037075,98.43,72.0,8.72,87.510002,7.08,12.2,8.29,12.97,3.98,33.790001,14.19,30.860001,15.5,15.05,34.380001,8.25,15.49,3.88,39.869999,130.479996,35.380001,27.959999,28.610001,28.860001,228.0
2019-07-26,40.849998,82.589996,98.260002,27.370001,13.923789,97.599998,72.0,8.62,87.199997,7.13,12.3,8.22,12.98,3.97,33.66,14.17,30.459999,15.71,15.08,34.34,8.29,15.4,3.84,39.740002,128.679993,35.23,27.780001,28.49,28.57,226.690002
2019-07-29,40.599998,83.25,98.779999,27.780001,13.985581,100.029999,73.220001,8.69,88.029999,7.06,12.45,8.3,13.05,3.93,34.080002,14.23,30.940001,15.87,14.85,34.580002,8.15,15.56,3.9,40.049999,129.710007,35.380001,27.85,28.58,28.709999,228.850006
2019-07-30,40.830002,83.400002,99.0,28.0,13.964984,99.239998,72.800003,8.69,88.349998,7.08,12.45,8.32,13.11,3.96,35.130001,14.31,30.59,15.76,14.88,34.669998,8.22,15.6,3.95,39.84,129.020004,35.48,28.0,28.65,29.0,230.220001
2019-07-31,40.759998,82.300003,98.900002,28.040001,13.913491,98.190002,72.779999,8.63,88.849998,7.23,12.49,8.36,13.12,3.99,35.580002,14.2,30.65,15.53,14.81,34.700001,8.33,15.55,3.97,39.189999,128.789993,35.619999,27.91,28.51,28.65,229.619995
2019-08-01,40.259998,81.919998,97.809998,28.1,13.861997,98.120003,72.800003,8.51,88.559998,7.22,12.52,8.44,13.17,4.02,34.200001,14.05,30.440001,15.61,14.86,34.599998,8.14,15.76,3.95,39.630001,127.93,35.580002,28.01,28.639999,28.799999,228.899994
2019-08-02,38.779999,81.879997,94.769997,28.34,13.789907,97.889999,71.93,8.45,89.199997,7.05,12.42,8.68,13.31,4.1,36.66,14.02,30.32,15.63,15.31,33.810001,7.64,16.040001,3.98,38.860001,126.010002,35.77,27.790001,28.51,28.82,232.029999
2019-08-05,37.57,81.43,91.660004,28.09,13.68692,97.110001,70.510002,8.35,87.230003,6.89,12.245,8.475,13.12,4.105,36.639999,13.91,29.695,15.575,15.01,33.34,7.09,15.695,3.935,39.200001,124.315002,35.540001,27.309999,28.17,28.549999,226.570007
2019-08-06,37.099998,79.800003,91.389999,26.98,13.089598,92.879997,67.839996,8.03,84.239998,6.63,11.77,8.09,12.73,3.95,35.98,13.54,28.620001,15.25,14.36,32.900002,7.29,15.23,3.83,37.889999,119.57,34.709999,26.719999,27.51,27.73,217.429993
